X Y Z F R I
1.5 -1.1 0 0.0331876 -0.0246684 -0.0222009
1.5 -1 0 0.0289939 -0.0105597 0.0270026
1.5 -0.9 0 0.0247636 0.0240107 -0.00605974
1.5 -0.8 0 0.0298092 -0.0210697 -0.0210869
1.5 -0.7 0 0.0267518 -0.0145056 0.0224777
1.5 -0.6 0 0.018487 0.0175205 -0.00589914
1.5 -0.5 0 0.0315362 -0.0253554 -0.0187519
1.5 -0.4 0 0.0355181 -0.0197522 0.0295192
1.5 -0.3 0 0.0153065 0.0147371 0.00413628
1.5 -0.2 0 0.0296536 -0.0265001 -0.0133072
1.5 -0.1 0 0.039917 -0.0154018 0.0368259
1.5 6.38378e-16 0 0.0374186 0.0365014 0.00823408
1.5 0.1 0 0.0306383 -0.0013421 -0.0306089
1.5 0.2 0 0.0123865 -0.00329006 0.0119416
1.5 0.3 0 0.0513708 0.0510108 -0.0060705
1.5 0.4 0 0.043642 0.0132112 -0.0415943
1.5 0.5 0 0.0192187 -0.00748653 0.0177005
1.5 0.6 0 0.0514123 0.0447711 0.0252739
1.5 0.7 0 0.0227904 0.00418654 -0.0224026
1.5 0.8 0 0.0520585 -0.0478567 0.0204895
1.5 0.9 0 0.0398388 0.0085379 0.0389131
1.5 1 0 0.0348253 0.00912514 -0.0336086
1.5 1.1 0 0.0566635 -0.0499653 -0.0267249
1.5 1.2 0 0.0339889 -0.00192083 0.0339346
1.5 1.3 0 0.0532677 0.053261 -0.000845676
1.5 1.4 0 0.04625 -0.00852068 -0.0454583
1.5 1.5 0 0.0548584 -0.0547895 0.0027474
1.5 1.6 0 0.0498152 -0.00105053 0.0498041
1.5 1.7 0 0.0620843 0.0573359 0.0238131
1.5 1.8 0 0.0585026 0.0537895 -0.0230053
1.5 1.9 0 0.0562569 0.0216702 -0.0519157
1.6 -2 0 0.0289898 -0.0286853 -0.00419057
1.6 -1.9 0 0.0283886 0.00868172 0.0270285
1.6 -1.8 0 0.0279424 0.0197989 -0.0197176
1.6 -1.7 0 0.0273045 -0.0259858 -0.00838288
1.6 -1.6 0 0.0263653 0.00507347 0.0258725
1.6 -1.5 0 0.0266472 0.0197671 -0.01787
1.6 -1.4 0 0.0286694 -0.0269382 -0.00981163
1.6 -1.3 0 0.0295724 0.00118534 0.0295487
1.6 -1.2 0 0.0267066 0.0244595 -0.0107225
1.6 -1.1 0 0.021257 -0.0171604 -0.0125452
1.6 -1 0 0.0205225 0.00279502 0.0203313
1.6 -0.9 0 0.0249346 0.020046 -0.0148289
1.6 -0.8 0 0.021405 -0.0180433 -0.0115158
1.6 -0.7 0 0.0208973 0.00795482 0.019324
1.6 -0.6 0 0.0330974 0.0248119 -0.0219045
1.6 -0.5 0 0.0277542 -0.020422 -0.0187946
1.6 -0.4 0 0.0164463 0.00370743 0.016023
1.6 -0.3 0 0.0372712 0.022124 -0.0299945
1.6 -0.2 0 0.041656 -0.0304297 -0.0284474
1.6 -0.1 0 0.0251282 -0.0099158 0.023089
1.6 6.38378e-16 0 0.0198996 0.0176244 -0.00923977
1.6 0.1 0 0.0291543 -0.028469 -0.0062842
1.6 0.2 0 0.0495037 -0.00114066 0.0494906
1.6 0.3 0 0.0365622 0.0344807 0.0121604
1.6 0.4 0 0.0260671 -0.0260323 -0.00134669
1.6 0.5 0 0.0542068 -0.0177039 0.0512342
1.6 0.6 0 0.0250863 0.0245912 0.00495941
1.6 0.7 0 0.0494182 -0.0335479 -0.0362863
1.6 0.8 0 0.0333478 -0.0288244 0.01677
1.6 0.9 0 0.0424333 0.041509 -0.00880807
1.6 1 0 0.0531533 -0.00131088 -0.0531372
1.6 1.1 0 0.0303241 -0.0245422 0.017811
1.6 1.2 0 0.0581629 0.0470887 0.0341405
1.6 1.3 0 0.0400591 0.0181174 -0.035728
1.6 1.4 0 0.0569973 -0.0561425 -0.00983422
1.6 1.5 0 0.0498152 -0.00105053 0.0498041
1.6 1.6 0 0.06319 0.0628678 0.0063731
1.6 1.7 0 0.0557294 0.0142468 -0.0538776
1.6 1.8 0 0.0689856 -0.0544288 -0.0423853
1.6 1.9 0 0.0700567 -0.069947 -0.00391855
1.7 -2 0 0.0257595 -0.025174 -0.00546116
1.7 -1.9 0 0.024833 0.0073981 0.0237054
1.7 -1.8 0 0.024042 0.0164019 -0.0175782
1.7 -1.7 0 0.023454 -0.0229272 -0.00494321
1.7 -1.6 0 0.0239513 0.00759717 0.0227145
1.7 -1.5 0 0.0246384 0.0174197 -0.0174243
1.7 -1.4 0 0.0229159 -0.0213756 -0.00825968
1.7 -1.3 0 0.018529 0.00293115 0.0182957
1.7 -1.2 0 0.0166052 0.00946006 -0.013647
1.7 -1.1 0 0.0210977 -0.0210153 0.00186267
1.7 -1 0 0.0246302 0.011523 0.0217685
1.7 -0.9 0 0.021995 0.012693 -0.0179629
1.7 -0.8 0 0.024985 -0.0247517 0.00340649
1.7 -0.7 0 0.0329066 0.0134745 0.0300213
1.7 -0.6 0 0.024197 0.0192791 -0.0146223
1.7 -0.5 0 0.022535 -0.0221151 0.00432991
1.7 -0.4 0 0.0388643 0.0194431 0.0336511
1.7 -0.3 0 0.0366393 0.0325595 -0.0168023
1.7 -0.2 0 0.0137692 -0.0128746 -0.00488217
1.7 -0.1 0 0.0296362 0.0191598 0.0226099
1.7 6.38378e-16 0 0.0380883 0.0201262 -0.0323366
1.7 0.1 0 0.0431284 -0.0399232 -0.0163157
1.7 0.2 0 0.0271817 -0.00760266 0.0260968
1.7 0.3 0 0.0295244 0.00438128 -0.0291975
1.7 0.4 0 0.0570854 -0.0521187 -0.023289
1.7 0.5 0 0.0221874 -0.00779112 0.0207744
1.7 0.6 0 0.0439087 0.0267893 -0.0347894
1.7 0.7 0 0.0372653 -0.0249831 -0.0276504
1.7 0.8 0 0.0408312 0.0169641 0.0371403
1.7 0.9 0 0.0526962 0.0518916 -0.00917345
1.7 1 0 0.0296185 -0.0264725 -0.013284
1.7 1.1 0 0.0570163 -0.0109743 0.0559502
1.7 1.2 0 0.039157 0.0391385 0.00120133
1.7 1.3 0 0.056408 -0.035556 -0.0437908
1.7 1.4 0 0.048696 -0.0353351 0.0335071
1.7 1.5 0 0.0620843 0.0573359 0.0238131
1.7 1.6 0 0.0557294 0.0142468 -0.0538776
1.7 1.7 0 0.0734065 -0.0713812 -0.0171242
1.7 1.8 0 0.0667871 -0.0328771 0.0581344
1.7 1.9 0 0.0787452 0.0398102 0.0679408
1.8 -2 0 0.0204147 -0.0202845 -0.00230192
1.8 -1.9 0 0.0201254 0.00855225 0.0182178
1.8 -1.8 0 0.0200306 0.0108888 -0.0168124
1.8 -1.7 0 0.0203742 -0.0203565 -0.00084815
1.8 -1.6 0 0.0198675 0.00857157 0.0179234
1.8 -1.5 0 0.0174243 0.00954849 -0.0145751
1.8 -1.4 0 0.0160967 -0.0158301 0.00291741
1.8 -1.3 0 0.0201576 0.0158529 0.0124505
1.8 -1.2 0 0.0254958 0.00546284 -0.0249036
1.8 -1.1 0 0.0267049 -0.0264316 0.00381061
1.8 -1 0 0.0242855 0.014664 0.0193585
1.8 -0.9 0 0.0271964 0.00787115 -0.0260325
1.8 -0.8 0 0.0312835 -0.0312726 0.000822274
1.8 -0.7 0 0.0229206 0.00892206 0.0211128
1.8 -0.6 0 0.0256243 0.00390456 -0.025325
1.8 -0.5 0 0.0378261 -0.0377555 0.00231049
1.8 -0.4 0 0.0283109 0.00372828 0.0280644
1.8 -0.3 0 0.0150007 0.00176014 -0.0148971
1.8 -0.2 0 0.0393932 -0.0359566 0.0160917
1.8 -0.1 0 0.0408777 0.0176221 0.0368843
1.8 6.38378e-16 0 0.0337998 0.0233637 -0.0244247
1.8 0.1 0 0.0205545 -0.0201211 -0.0041985
1.8 0.2 0 0.0338397 0.0284516 0.0183203
1.8 0.3 0 0.0526973 0.0314373 -0.0422931
1.8 0.4 0 0.0208028 -0.015802 -0.0135297
1.8 0.5 0 0.0436697 0.0351767 0.0258775
1.8 0.6 0 0.0424472 0.0331724 -0.0264832
1.8 0.7 0 0.0335591 -0.0322973 0.00911556
1.8 0.8 0 0.0530645 0.0122591 0.051629
1.8 0.9 0 0.0240502 0.0110889 -0.0213413
1.8 1 0 0.0593307 -0.0590264 -0.0060011
1.8 1.1 0 0.0364076 0.00293317 0.0362892
1.8 1.2 0 0.05252 0.029144 -0.0436918
1.8 1.3 0 0.0521559 -0.0455189 -0.025461
1.8 1.4 0 0.054618 0.0135399 0.0529131
1.8 1.5 0 0.0585026 0.0537895 -0.0230053
1.8 1.6 0 0.0689856 -0.0544288 -0.0423853
1.8 1.7 0 0.0667871 -0.0328771 0.0581344
1.8 1.8 0 0.0881203 0.0820904 0.0320366
1.8 1.9 0 0.0882408 0.0631126 -0.0616704
1.9 -2 0 0.0179357 -0.017795 0.0022426
1.9 -1.9 0 0.0182449 0.0115339 0.0141367
1.9 -1.8 0 0.0185687 0.00623772 -0.0174896
1.9 -1.7 0 0.0181337 -0.0177419 0.00374925
1.9 -1.6 0 0.0177651 0.0134386 0.0116191
1.9 -1.5 0 0.0205935 0.000737817 -0.0205803
1.9 -1.4 0 0.0258198 -0.023138 0.0114585
1.9 -1.3 0 0.0288563 0.0211465 0.0196345
1.9 -1.2 0 0.0274795 0.00987658 -0.0256433
1.9 -1.1 0 0.0248568 -0.0244573 0.00443899
1.9 -1 0 0.0271481 0.0189132 0.0194759
1.9 -0.9 0 0.0288531 0.0120341 -0.0262237
1.9 -0.8 0 0.022317 -0.0222745 0.00137745
1.9 -0.7 0 0.0264743 0.02147 0.0154897
1.9 -0.6 0 0.0351902 0.0139745 -0.0322965
1.9 -0.5 0 0.0227304 -0.0222686 -0.0045588
1.9 -0.4 0 0.0217064 0.0202036 0.00793609
1.9 -0.3 0 0.0426943 0.00454219 -0.042452
1.9 -0.2 0 0.0405459 -0.0400906 -0.00605926
1.9 -0.1 0 0.0218863 0.00868711 0.0200884
1.9 6.38378e-16 0 0.0235767 0.00478491 -0.023086
1.9 0.1 0 0.0364158 -0.0319356 0.0174993
1.9 0.2 0 0.0461599 0.0229885 0.0400283
1.9 0.3 0 0.0203074 0.0156138 -0.0129846
1.9 0.4 0 0.0406578 -0.0304042 0.0269934
1.9 0.5 0 0.0502265 0.0199786 0.046082
1.9 0.6 0 0.0242385 0.00253056 -0.0241061
1.9 0.7 0 0.0513319 -0.0509763 0.00603122
1.9 0.8 0 0.024816 0.0132505 0.0209823
1.9 0.9 0 0.0560579 0.00963449 -0.0552238
1.9 1 0 0.0389601 -0.0376661 -0.00995735
1.9 1.1 0 0.0490119 0.0403407 0.0278352
1.9 1.2 0 0.0534305 0.0300518 -0.0441781
1.9 1.3 0 0.0460821 -0.044618 0.0115236
1.9 1.4 0 0.0623626 0.032394 0.053289
1.9 1.5 0 0.0562569 0.0216702 -0.0519157
1.9 1.6 0 0.0700567 -0.069947 -0.00391855
1.9 1.7 0 0.0787452 0.0398102 0.0679408
1.9 1.8 0 0.0882408 0.0631126 -0.0616704
1.9 1.9 0 0.119783 -0.104006 -0.0594191
