X Y Z F R I
-0.8 0.9 0 1.09595 0.642894 -0.887583
-0.8 1 0 1.10961 0.785214 -0.784015
-0.8 1.1 0 0.949095 0.703258 -0.637346
-0.8 1.2 0 0.900426 0.55838 -0.706384
-0.8 1.3 0 1.04955 0.620203 -0.846704
-0.8 1.4 0 1.09105 0.754343 -0.788258
-0.8 1.5 0 0.960464 0.696465 -0.661383
-0.8 1.6 0 0.923648 0.577523 -0.720828
-0.8 1.7 0 1.04935 0.640094 -0.831519
-0.8 1.8 0 1.06591 0.742451 -0.764801
-0.8 1.9 0 0.948791 0.671048 -0.670744
-0.7 -2 0 0.969773 0.600217 0.761709
-0.7 -1.9 0 1.07617 0.706715 0.8116
-0.7 -1.8 0 1.02289 0.747482 0.698263
-0.7 -1.7 0 0.916047 0.627523 0.667351
-0.7 -1.6 0 0.999357 0.607029 0.79387
-0.7 -1.5 0 1.09261 0.740223 0.803658
-0.7 -1.4 0 0.993473 0.739417 0.663514
-0.7 -1.3 0 0.897254 0.591948 0.674287
-0.7 -1.2 0 1.03053 0.611484 0.829504
-0.7 -1.1 0 1.11602 0.775004 0.803031
-0.7 -1 0 0.975245 0.744349 0.630117
-0.7 -0.9 0 0.865401 0.559738 0.660009
-0.7 -0.8 0 1.03619 0.578196 0.859876
-0.7 -0.7 0 1.183 0.793904 0.87705
-0.7 -0.6 0 1.11912 0.895183 0.671629
-0.7 -0.5 0 0.94945 0.828917 0.462982
-0.7 -0.4 0 0.839429 0.785254 0.296678
-0.7 -0.3 0 0.873483 0.861028 0.146979
-0.7 -0.2 0 0.958174 0.952215 0.106698
-0.7 -0.1 0 0.967732 0.947095 0.198785
-0.7 6.38378e-16 0 0.955208 0.917279 0.266499
-0.7 0.1 0 0.967732 0.947095 0.198785
-0.7 0.2 0 0.958174 0.952215 0.106698
-0.7 0.3 0 0.873483 0.861028 0.146979
-0.7 0.4 0 0.839429 0.785254 0.296678
-0.7 0.5 0 0.94945 0.828917 0.462982
-0.7 0.6 0 1.11912 0.895183 0.671629
-0.7 0.7 0 1.183 0.793904 0.87705
-0.7 0.8 0 1.03619 0.578196 0.859876
-0.7 0.9 0 0.865401 0.559738 0.660009
-0.7 1 0 0.975245 0.744349 0.630117
-0.7 1.1 0 1.11602 0.775004 0.803031
-0.7 1.2 0 1.03053 0.611484 0.829504
-0.7 1.3 0 0.897254 0.591948 0.674287
-0.7 1.4 0 0.993473 0.739417 0.663514
-0.7 1.5 0 1.09261 0.740223 0.803658
-0.7 1.6 0 0.999357 0.607029 0.79387
-0.7 1.7 0 0.916047 0.627523 0.667351
-0.7 1.8 0 1.02289 0.747482 0.698263
-0.7 1.9 0 1.07617 0.706715 0.8116
-0.6 -2 0 1.08047 -0.87582 0.632729
-0.6 -1.9 0 1.00601 -0.757739 0.661734
-0.6 -1.8 0 0.915192 -0.740124 0.538323
-0.6 -1.7 0 1.01869 -0.86801 0.533181
-0.6 -1.6 0 1.08659 -0.859541 0.664731
-0.6 -1.5 0 0.968062 -0.725018 0.641477
-0.6 -1.4 0 0.915707 -0.764212 0.504479
-0.6 -1.3 0 1.06325 -0.903427 0.560648
-0.6 -1.2 0 1.08669 -0.82948 0.702041
-0.6 -1.1 0 0.917705 -0.685836 0.609762
-0.6 -1 0 0.922033 -0.796936 0.463722
-0.6 -0.9 0 1.11731 -0.946031 0.594473
-0.6 -0.8 0 1.09209 -0.794384 0.749408
-0.6 -0.7 0 0.850514 -0.624698 0.577172
-0.6 -0.6 0 0.883626 -0.803873 0.366856
-0.6 -0.5 0 1.1894 -1.10357 0.443631
-0.6 -0.4 0 1.42764 -1.32593 0.529207
-0.6 -0.3 0 1.48653 -1.42276 0.430733
-0.6 -0.2 0 1.4368 -1.39428 0.346973
-0.6 -0.1 0 1.4166 -1.36142 0.391533
-0.6 6.38378e-16 0 1.42718 -1.35736 0.440944
-0.6 0.1 0 1.4166 -1.36142 0.391533
-0.6 0.2 0 1.4368 -1.39428 0.346973
-0.6 0.3 0 1.48653 -1.42276 0.430733
-0.6 0.4 0 1.42764 -1.32593 0.529207
-0.6 0.5 0 1.1894 -1.10357 0.443631
-0.6 0.6 0 0.883626 -0.803873 0.366856
-0.6 0.7 0 0.850514 -0.624698 0.577172
-0.6 0.8 0 1.09209 -0.794384 0.749408
-0.6 0.9 0 1.11731 -0.946031 0.594473
-0.6 1 0 0.922033 -0.796936 0.463722
-0.6 1.1 0 0.917705 -0.685836 0.609762
-0.6 1.2 0 1.08669 -0.82948 0.702041
-0.6 1.3 0 1.06325 -0.903427 0.560648
-0.6 1.4 0 0.915707 -0.764212 0.504479
-0.6 1.5 0 0.968062 -0.725018 0.641477
-0.6 1.6 0 1.08659 -0.859541 0.664731
-0.6 1.7 0 1.01869 -0.86801 0.533181
-0.6 1.8 0 0.915192 -0.740124 0.538323
-0.6 1.9 0 1.00601 -0.757739 0.661734
-0.5 -2 0 0.996645 -0.572964 -0.815484
-0.5 -1.9 0 0.915847 -0.449092 -0.79818
-0.5 -1.8 0 1.02811 -0.444113 -0.927245
-0.5 -1.7 0 1.08513 -0.577235 -0.918863
-0.5 -1.6 0 0.959322 -0.554358 -0.782934
-0.5 -1.5 0 0.921346 -0.41696 -0.821598
-0.5 -1.4 0 1.06936 -0.472926 -0.959102
-0.5 -1.3 0 1.07363 -0.609231 -0.88404
-0.5 -1.2 0 0.908737 -0.512992 -0.750094
-0.5 -1.1 0 0.950213 -0.382424 -0.86986
-0.5 -1 0 1.12744 -0.528407 -0.99594
-0.5 -0.9 0 1.04542 -0.648236 -0.820179
-0.5 -0.8 0 0.833366 -0.436651 -0.709813
-0.5 -0.7 0 1.02779 -0.341545 -0.969382
-0.5 -0.6 0 1.23727 -0.67679 -1.03576
-0.5 -0.5 0 0.838737 -0.649057 -0.53123
-0.5 -0.4 0 0.644178 -0.599528 -0.235651
-0.5 -0.3 0 0.706428 -0.653687 -0.267832
-0.5 -0.2 0 0.705379 -0.641959 -0.292315
-0.5 -0.1 0 0.69408 -0.63499 -0.280241
-0.5 6.38378e-16 0 0.690813 -0.636875 -0.267606
-0.5 0.1 0 0.69408 -0.63499 -0.280241
-0.5 0.2 0 0.705379 -0.641959 -0.292315
-0.5 0.3 0 0.706428 -0.653687 -0.267832
-0.5 0.4 0 0.644178 -0.599528 -0.235651
-0.5 0.5 0 0.838737 -0.649057 -0.53123
-0.5 0.6 0 1.23727 -0.67679 -1.03576
-0.5 0.7 0 1.02779 -0.341545 -0.969382
-0.5 0.8 0 0.833366 -0.436651 -0.709813
-0.5 0.9 0 1.04542 -0.648236 -0.820179
-0.5 1 0 1.12744 -0.528407 -0.99594
-0.5 1.1 0 0.950213 -0.382424 -0.86986
-0.5 1.2 0 0.908737 -0.512992 -0.750094
-0.5 1.3 0 1.07363 -0.609231 -0.88404
-0.5 1.4 0 1.06936 -0.472926 -0.959102
-0.5 1.5 0 0.921346 -0.41696 -0.821598
-0.5 1.6 0 0.959322 -0.554358 -0.782934
-0.5 1.7 0 1.08513 -0.577235 -0.918863
-0.5 1.8 0 1.02811 -0.444113 -0.927245
-0.5 1.9 0 0.915847 -0.449092 -0.79818
-0.4 -2 0 0.918058 0.843064 -0.363419
-0.4 -1.9 0 1.02772 0.968135 -0.344858
-0.4 -1.8 0 1.08469 0.974452 -0.476433
-0.4 -1.7 0 0.959919 0.837227 -0.46957
-0.4 -1.6 0 0.918655 0.858237 -0.327655
-0.4 -1.5 0 1.06769 1.00377 -0.363869
-0.4 -1.4 0 1.0801 0.951107 -0.51187
-0.4 -1.3 0 0.915183 0.801838 -0.441153
-0.4 -1.2 0 0.939199 0.89275 -0.291706
-0.4 -1.1 0 1.11789 1.04165 -0.405751
-0.4 -1 0 1.05732 0.900473 -0.554139
-0.4 -0.9 0 0.84209 0.751327 -0.380295
-0.4 -0.8 0 0.992689 0.966365 -0.22709
-0.4 -0.7 0 1.23749 1.13214 -0.49964
-0.4 -0.6 0 1.04236 0.76321 -0.709943
-0.4 -0.5 0 0.340041 0.294887 -0.16932
-0.4 -0.4 0 0.0787933 0.0656246 0.0436096
-0.4 -0.3 0 0.0824195 0.0805593 0.0174119
-0.4 -0.2 0 0.0843584 0.0811324 0.0231057
-0.4 -0.1 0 0.0826805 0.0796315 0.0222463
-0.4 6.38378e-16 0 0.0818776 0.0791426 0.0209853
-0.4 0.1 0 0.0826805 0.0796315 0.0222463
-0.4 0.2 0 0.0843584 0.0811324 0.0231057
-0.4 0.3 0 0.0824195 0.0805593 0.0174119
-0.4 0.4 0 0.0787933 0.0656246 0.0436096
-0.4 0.5 0 0.340041 0.294887 -0.16932
-0.4 0.6 0 1.04236 0.76321 -0.709943
-0.4 0.7 0 1.23749 1.13214 -0.49964
-0.4 0.8 0 0.992689 0.966365 -0.22709
-0.4 0.9 0 0.84209 0.751327 -0.380295
-0.4 1 0 1.05732 0.900473 -0.554139
-0.4 1.1 0 1.11789 1.04165 -0.405751
-0.4 1.2 0 0.939199 0.89275 -0.291706
-0.4 1.3 0 0.915183 0.801838 -0.441153
-0.4 1.4 0 1.0801 0.951107 -0.51187
-0.4 1.5 0 1.06769 1.00377 -0.363869
-0.4 1.6 0 0.918655 0.858237 -0.327655
-0.4 1.7 0 0.959919 0.837227 -0.46957
-0.4 1.8 0 1.08469 0.974452 -0.476433
-0.4 1.9 0 1.02772 0.968135 -0.344858
-0.3 -2 0 1.01582 0.238231 0.987494
-0.3 -1.9 0 1.08438 0.358952 1.02325
-0.3 -1.8 0 0.973039 0.384239 0.89396
-0.3 -1.7 0 0.91382 0.246643 0.879906
-0.3 -1.6 0 1.05436 0.244519 1.02562
-0.3 -1.5 0 1.09051 0.398256 1.01519
-0.3 -1.4 0 0.931988 0.374713 0.853342
-0.3 -1.3 0 0.913669 0.204405 0.890511
-0.3 -1.2 0 1.10027 0.255716 1.07014
-0.3 -1.1 0 1.09892 0.446492 1.00413
-0.3 -1 0 0.878004 0.365317 0.798395
-0.3 -0.9 0 0.904623 0.136755 0.894227
-0.3 -0.8 0 1.18664 0.242369 1.16162
-0.3 -0.7 0 1.21525 0.580222 1.06779
-0.3 -0.6 0 0.845227 0.586248 0.60887
-0.3 -0.5 0 0.216523 0.0962899 0.193935
-0.3 -0.4 0 0.0309226 -0.0285628 -0.0118479
-0.3 -0.3 0 0.00764549 -0.00758534 -0.000957211
-0.3 -0.2 0 0.0101961 -0.0101321 -0.00114065
-0.3 -0.1 0 0.00984715 -0.00976325 -0.00128271
-0.3 6.38378e-16 0 0.00972896 -0.00965826 -0.00117072
-0.3 0.1 0 0.00984715 -0.00976325 -0.00128271
-0.3 0.2 0 0.0101961 -0.0101321 -0.00114065
-0.3 0.3 0 0.00764549 -0.00758534 -0.000957211
-0.3 0.4 0 0.0309226 -0.0285628 -0.0118479
-0.3 0.5 0 0.216523 0.0962899 0.193935
-0.3 0.6 0 0.845227 0.586248 0.60887
-0.3 0.7 0 1.21525 0.580222 1.06779
-0.3 0.8 0 1.18664 0.242369 1.16162
-0.3 0.9 0 0.904623 0.136755 0.894227
-0.3 1 0 0.878004 0.365317 0.798395
-0.3 1.1 0 1.09892 0.446492 1.00413
-0.3 1.2 0 1.10027 0.255716 1.07014
-0.3 1.3 0 0.913669 0.204405 0.890511
-0.3 1.4 0 0.931988 0.374713 0.853342
-0.3 1.5 0 1.09051 0.398256 1.01519
-0.3 1.6 0 1.05436 0.244519 1.02562
-0.3 1.7 0 0.91382 0.246643 0.879906
-0.3 1.8 0 0.973039 0.384239 0.89396
-0.3 1.9 0 1.08438 0.358952 1.02325
-0.2 -2 0 1.08397 -1.0601 0.226252
-0.2 -1.9 0 0.998112 -0.953678 0.294492
-0.2 -1.8 0 0.909169 -0.891575 0.177997
-0.2 -1.7 0 1.02564 -1.01833 0.12225
-0.2 -1.6 0 1.09886 -1.06775 0.259619
-0.2 -1.5 0 0.96786 -0.919172 0.303111
-0.2 -1.4 0 0.892099 -0.880662 0.142392
-0.2 -1.3 0 1.0603 -1.05488 0.107054
-0.2 -1.2 0 1.12988 -1.09024 0.296655
-0.2 -1.1 0 0.945168 -0.882839 0.337548
-0.2 -1 0 0.834072 -0.826828 0.109691
-0.2 -0.9 0 1.0768 -1.07659 0.0214113
-0.2 -0.8 0 1.26188 -1.22874 0.287306
-0.2 -0.7 0 1.13075 -0.983148 0.558576
-0.2 -0.6 0 0.718432 -0.539461 0.474474
-0.2 -0.5 0 0.17426 -0.161402 0.0656957
-0.2 -0.4 0 0.0184071 0.0121297 -0.0138453
-0.2 -0.3 0 0.00190639 0.000893588 0.00168399
-0.2 -0.2 0 0.00114335 0.00112699 -0.000192757
-0.2 -0.1 0 0.00118769 0.00118766 -7.69335e-06
-0.2 6.38378e-16 0 0.00115509 0.0011549 -2.11028e-05
-0.2 0.1 0 0.00118769 0.00118766 -7.69335e-06
-0.2 0.2 0 0.00114335 0.00112699 -0.000192757
-0.2 0.3 0 0.00190639 0.000893588 0.00168399
-0.2 0.4 0 0.0184071 0.0121297 -0.0138453
-0.2 0.5 0 0.17426 -0.161402 0.0656957
-0.2 0.6 0 0.718432 -0.539461 0.474474
-0.2 0.7 0 1.13075 -0.983148 0.558576
-0.2 0.8 0 1.26188 -1.22874 0.287306
-0.2 0.9 0 1.0768 -1.07659 0.0214113
-0.2 1 0 0.834072 -0.826828 0.109691
-0.2 1.1 0 0.945168 -0.882839 0.337548
-0.2 1.2 0 1.12988 -1.09024 0.296655
-0.2 1.3 0 1.0603 -1.05488 0.107054
-0.2 1.4 0 0.892099 -0.880662 0.142392
-0.2 1.5 0 0.96786 -0.919172 0.303111
-0.2 1.6 0 1.09886 -1.06775 0.259619
-0.2 1.7 0 1.02564 -1.01833 0.12225
-0.2 1.8 0 0.909169 -0.891575 0.177997
-0.2 1.9 0 0.998112 -0.953678 0.294492
-0.1 -2 0 1.02957 -0.192337 -1.01144
-0.1 -1.9 0 0.910826 -0.118118 -0.903134
-0.1 -1.8 0 0.986406 -0.00954508 -0.98636
-0.1 -1.7 0 1.10058 -0.10164 -1.09588
-0.1 -1.6 0 1.01771 -0.213253 -0.995114
-0.1 -1.5 0 0.885737 -0.104161 -0.879591
-0.1 -1.4 0 0.99654 0.0180282 -0.996377
-0.1 -1.3 0 1.13423 -0.105163 -1.12934
-0.1 -1.2 0 1.03436 -0.25493 -1.00245
-0.1 -1.1 0 0.837437 -0.130105 -0.827269
-0.1 -1 0 0.941287 0.0819112 -0.937716
-0.1 -0.9 0 1.19855 0.0117102 -1.19849
-0.1 -0.8 0 1.25556 -0.298125 -1.21966
-0.1 -0.7 0 1.03788 -0.492899 -0.913366
-0.1 -0.6 0 0.629873 -0.381724 -0.501026
-0.1 -0.5 0 0.149624 -0.0429122 -0.143339
-0.1 -0.4 0 0.0145853 0.0101406 0.0104832
-0.1 -0.3 0 0.00157022 -0.00151782 -0.000402261
-0.1 -0.2 0 4.8127e-06 2.59206e-07 -4.80571e-06
-0.1 -0.1 0 0.000151837 -0.000148486 3.17251e-05
-0.1 6.38378e-16 0 0.000136886 -0.000135546 1.91047e-05
-0.1 0.1 0 0.000151837 -0.000148486 3.17251e-05
-0.1 0.2 0 4.8127e-06 2.59206e-07 -4.80571e-06
-0.1 0.3 0 0.00157022 -0.00151782 -0.000402261
-0.1 0.4 0 0.0145853 0.0101406 0.0104832
-0.1 0.5 0 0.149624 -0.0429122 -0.143339
-0.1 0.6 0 0.629873 -0.381724 -0.501026
-0.1 0.7 0 1.03788 -0.492899 -0.913366
-0.1 0.8 0 1.25556 -0.298125 -1.21966
-0.1 0.9 0 1.19855 0.0117102 -1.19849
-0.1 1 0 0.941287 0.0819112 -0.937716
-0.1 1.1 0 0.837437 -0.130105 -0.827269
-0.1 1.2 0 1.03436 -0.25493 -1.00245
-0.1 1.3 0 1.13423 -0.105163 -1.12934
-0.1 1.4 0 0.99654 0.0180282 -0.996377
-0.1 1.5 0 0.885737 -0.104161 -0.879591
-0.1 1.6 0 1.01771 -0.213253 -0.995114
-0.1 1.7 0 1.10058 -0.10164 -1.09588
-0.1 1.8 0 0.986406 -0.00954508 -0.98636
-0.1 1.9 0 0.910826 -0.118118 -0.903134
6.38378e-16 -2 0 0.926154 0.924354 -0.0577113
6.38378e-16 -1.9 0 0.945246 0.941786 0.0808063
6.38378e-16 -1.8 0 1.0876 1.08596 0.0597855
6.38378e-16 -1.7 0 1.06676 1.06287 -0.0910528
6.38378e-16 -1.6 0 0.906588 0.904028 -0.0680844
6.38378e-16 -1.5 0 0.929156 0.923715 0.100402
6.38378e-16 -1.4 0 1.10722 1.10366 0.0886668
6.38378e-16 -1.3 0 1.11176 1.10686 -0.104311
6.38378e-16 -1.2 0 0.910347 0.900593 -0.132907
6.38378e-16 -1.1 0 0.835334 0.831199 0.083015
6.38378e-16 -1 0 1.06537 1.04359 0.21432
6.38378e-16 -0.9 0 1.26051 1.25989 0.0393905
6.38378e-16 -0.8 0 1.22273 1.19324 -0.266915
6.38378e-16 -0.7 0 0.962831 0.869176 -0.414218
6.38378e-16 -0.6 0 0.569749 0.480493 -0.30617
6.38378e-16 -0.5 0 0.13379 0.131373 -0.0253138
6.38378e-16 -0.4 0 0.0128737 -0.0100926 0.00799206
6.38378e-16 -0.3 0 0.00126394 0.000531263 -0.00114687
6.38378e-16 -0.2 0 0.000118886 2.36089e-05 0.000116518
6.38378e-16 -0.1 0 1.77378e-05 9.407e-06 -1.50379e-05
6.38378e-16 6.38378e-16 0 1.82147e-05 1.78127e-05 -3.8057e-06
6.38378e-16 0.1 0 1.77378e-05 9.407e-06 -1.50379e-05
6.38378e-16 0.2 0 0.000118886 2.36089e-05 0.000116518
6.38378e-16 0.3 0 0.00126394 0.000531263 -0.00114687
6.38378e-16 0.4 0 0.0128737 -0.0100926 0.00799206
6.38378e-16 0.5 0 0.13379 0.131373 -0.0253138
6.38378e-16 0.6 0 0.569749 0.480493 -0.30617
6.38378e-16 0.7 0 0.962831 0.869176 -0.414218
6.38378e-16 0.8 0 1.22273 1.19324 -0.266915
6.38378e-16 0.9 0 1.26051 1.25989 0.0393905
6.38378e-16 1 0 1.06537 1.04359 0.21432
6.38378e-16 1.1 0 0.835334 0.831199 0.083015
6.38378e-16 1.2 0 0.910347 0.900593 -0.132907
6.38378e-16 1.3 0 1.11176 1.10686 -0.104311
6.38378e-16 1.4 0 1.10722 1.10366 0.0886668
6.38378e-16 1.5 0 0.929156 0.923715 0.100402
6.38378e-16 1.6 0 0.906588 0.904028 -0.0680844
6.38378e-16 1.7 0 1.06676 1.06287 -0.0910528
6.38378e-16 1.8 0 1.0876 1.08596 0.0597855
6.38378e-16 1.9 0 0.945246 0.941786 0.0808063
0.1 -2 0 0.912843 -0.144969 0.901258
0.1 -1.9 0 1.05495 -0.203699 1.03509
0.1 -1.8 0 1.10055 -0.0649054 1.09864
0.1 -1.7 0 0.955483 0.0064347 0.955461
0.1 -1.6 0 0.883603 -0.139932 0.872453
0.1 -1.5 0 1.04743 -0.23956 1.01967
0.1 -1.4 0 1.14605 -0.0959001 1.14203
0.1 -1.3 0 1.01148 0.0561697 1.00992
0.1 -1.2 0 0.823178 -0.0504356 0.821631
0.1 -1.1 0 0.922383 -0.277141 0.879763
0.1 -1 0 1.17305 -0.30154 1.13364
0.1 -0.9 0 1.28145 -0.0627674 1.27991
0.1 -0.8 0 1.17167 0.21853 1.15111
0.1 -0.7 0 0.891724 0.331965 0.82763
0.1 -0.6 0 0.519168 0.23782 0.461494
0.1 -0.5 0 0.121016 0.0103471 0.120573
0.1 -0.4 0 0.0115499 -0.00613258 -0.00978737
0.1 -0.3 0 0.0011072 0.000947047 0.000573574
0.1 -0.2 0 0.000107932 -0.000107698 -7.09419e-06
0.1 -0.1 0 8.57489e-06 7.9631e-06 -3.18086e-06
0.1 6.38378e-16 0 4.45775e-06 -3.63747e-06 2.57688e-06
0.1 0.1 0 8.57489e-06 7.9631e-06 -3.18086e-06
0.1 0.2 0 0.000107932 -0.000107698 -7.09419e-06
0.1 0.3 0 0.0011072 0.000947047 0.000573574
0.1 0.4 0 0.0115499 -0.00613258 -0.00978737
0.1 0.5 0 0.121016 0.0103471 0.120573
0.1 0.6 0 0.519168 0.23782 0.461494
0.1 0.7 0 0.891724 0.331965 0.82763
0.1 0.8 0 1.17167 0.21853 1.15111
0.1 0.9 0 1.28145 -0.0627674 1.27991
0.1 1 0 1.17305 -0.30154 1.13364
0.1 1.1 0 0.922383 -0.277141 0.879763
0.1 1.2 0 0.823178 -0.0504356 0.821631
0.1 1.3 0 1.01148 0.0561697 1.00992
0.1 1.4 0 1.14605 -0.0959001 1.14203
0.1 1.5 0 1.04743 -0.23956 1.01967
0.1 1.6 0 0.883603 -0.139932 0.872453
0.1 1.7 0 0.955483 0.0064347 0.955461
0.1 1.8 0 1.10055 -0.0649054 1.09864
0.1 1.9 0 1.05495 -0.203699 1.03509
0.2 -2 0 1.00595 -0.956447 -0.311691
0.2 -1.9 0 1.10877 -1.08313 -0.237076
0.2 -1.8 0 1.01802 -1.013 -0.101015
0.2 -1.7 0 0.880819 -0.865637 -0.162833
0.2 -1.6 0 0.969202 -0.913756 -0.323115
0.2 -1.5 0 1.1272 -1.08758 -0.296222
0.2 -1.4 0 1.09771 -1.09213 -0.110612
0.2 -1.3 0 0.903403 -0.901301 -0.0615891
0.2 -1.2 0 0.82948 -0.793328 -0.242215
0.2 -1.1 0 1.02407 -0.934093 -0.419756
0.2 -1 0 1.23041 -1.17453 -0.366583
0.2 -0.9 0 1.27108 -1.2661 -0.112359
0.2 -0.8 0 1.12503 -1.11559 0.14546
0.2 -0.7 0 0.842042 -0.803555 0.251662
0.2 -0.6 0 0.48597 -0.450702 0.181754
0.2 -0.5 0 0.112762 -0.112753 -0.00145518
0.2 -0.4 0 0.010727 0.00961461 -0.0047569
0.2 -0.3 0 0.00102602 -0.000606925 0.000827265
0.2 -0.2 0 9.57284e-05 8.73178e-06 -9.53293e-05
0.2 -0.1 0 6.23994e-06 1.99787e-06 5.91146e-06
0.2 6.38378e-16 0 4.90981e-06 4.8369e-06 8.43021e-07
0.2 0.1 0 6.23994e-06 1.99787e-06 5.91146e-06
0.2 0.2 0 9.57284e-05 8.73178e-06 -9.53293e-05
0.2 0.3 0 0.00102602 -0.000606925 0.000827265
0.2 0.4 0 0.010727 0.00961461 -0.0047569
0.2 0.5 0 0.112762 -0.112753 -0.00145518
0.2 0.6 0 0.48597 -0.450702 0.181754
0.2 0.7 0 0.842042 -0.803555 0.251662
0.2 0.8 0 1.12503 -1.11559 0.14546
0.2 0.9 0 1.27108 -1.2661 -0.112359
0.2 1 0 1.23041 -1.17453 -0.366583
0.2 1.1 0 1.02407 -0.934093 -0.419756
0.2 1.2 0 0.82948 -0.793328 -0.242215
0.2 1.3 0 0.903403 -0.901301 -0.0615891
0.2 1.4 0 1.09771 -1.09213 -0.110612
0.2 1.5 0 1.1272 -1.08758 -0.296222
0.2 1.6 0 0.969202 -0.913756 -0.323115
0.2 1.7 0 0.880819 -0.865637 -0.162833
0.2 1.8 0 1.01802 -1.013 -0.101015
0.2 1.9 0 1.10877 -1.08313 -0.237076
0.3 -2 0 1.08708 0.395168 -1.01271
0.3 -1.9 0 1.07312 0.254454 -1.04252
0.3 -1.8 0 0.924151 0.208262 -0.900379
0.3 -1.7 0 0.902964 0.348748 -0.832898
0.3 -1.6 0 1.06296 0.442878 -0.966308
0.3 -1.5 0 1.1396 0.325507 -1.09213
0.3 -1.4 0 1.01815 0.165114 -1.00467
0.3 -1.3 0 0.837564 0.202878 -0.812622
0.3 -1.2 0 0.878481 0.411523 -0.77613
0.3 -1.1 0 1.10843 0.544621 -0.965399
0.3 -1 0 1.27382 0.437945 -1.19617
0.3 -0.9 0 1.2609 0.164313 -1.25015
0.3 -0.8 0 1.07752 -0.0819025 -1.07441
0.3 -0.7 0 0.786593 -0.17681 -0.766464
0.3 -0.6 0 0.449049 -0.124348 -0.431489
0.3 -0.5 0 0.103818 0.0134543 -0.102943
0.3 -0.4 0 0.00976235 0.00305134 0.00927323
0.3 -0.3 0 0.00102458 -0.000673162 -0.000772404
0.3 -0.2 0 0.00017047 0.00015523 7.04543e-05
0.3 -0.1 0 3.23793e-05 -1.82827e-05 2.67239e-05
0.3 6.38378e-16 0 6.01019e-05 -3.2191e-05 -5.07541e-05
0.3 0.1 0 3.23793e-05 -1.82827e-05 2.67239e-05
0.3 0.2 0 0.00017047 0.00015523 7.04543e-05
0.3 0.3 0 0.00102458 -0.000673162 -0.000772404
0.3 0.4 0 0.00976235 0.00305134 0.00927323
0.3 0.5 0 0.103818 0.0134543 -0.102943
0.3 0.6 0 0.449049 -0.124348 -0.431489
0.3 0.7 0 0.786593 -0.17681 -0.766464
0.3 0.8 0 1.07752 -0.0819025 -1.07441
0.3 0.9 0 1.2609 0.164313 -1.25015
0.3 1 0 1.27382 0.437945 -1.19617
0.3 1.1 0 1.10843 0.544621 -0.965399
0.3 1.2 0 0.878481 0.411523 -0.77613
0.3 1.3 0 0.837564 0.202878 -0.812622
0.3 1.4 0 1.01815 0.165114 -1.00467
0.3 1.5 0 1.1396 0.325507 -1.09213
0.3 1.6 0 1.06296 0.442878 -0.966308
0.3 1.7 0 0.902964 0.348748 -0.832898
0.3 1.8 0 0.924151 0.208262 -0.900379
0.3 1.9 0 1.07312 0.254454 -1.04252
0.4 -2 0 1.1025 1.01522 0.429911
0.4 -1.9 0 0.994447 0.946485 0.305107
0.4 -1.8 0 0.881332 0.806325 0.355791
0.4 -1.7 0 0.9756 0.831279 0.510657
0.4 -1.6 0 1.12512 0.997225 0.521
0.4 -1.5 0 1.11112 1.05368 0.352623
0.4 -1.4 0 0.930706 0.89918 0.240183
0.4 -1.3 0 0.80863 0.726837 0.354388
0.4 -1.2 0 0.956823 0.76457 0.575276
0.4 -1.1 0 1.18844 0.994164 0.651167
0.4 -1 0 1.29279 1.19602 0.490756
0.4 -0.9 0 1.2237 1.20364 0.220666
0.4 -0.8 0 1.02579 1.02578 0.00435523
0.4 -0.7 0 0.754113 0.74811 -0.0949642
0.4 -0.6 0 0.434806 0.427016 -0.0819366
0.4 -0.5 0 0.10046 0.0986537 0.0189656
0.4 -0.4 0 0.00819212 -0.00749715 0.00330205
0.4 -0.3 0 0.000339741 4.45556e-05 0.000336807
0.4 -0.2 0 0.000737785 -0.000294474 -0.00067647
0.4 -0.1 0 0.000231631 0.000197086 -0.000121697
0.4 6.38378e-16 0 0.000568943 9.42174e-06 0.000568865
0.4 0.1 0 0.000231631 0.000197086 -0.000121697
0.4 0.2 0 0.000737785 -0.000294474 -0.00067647
0.4 0.3 0 0.000339741 4.45556e-05 0.000336807
0.4 0.4 0 0.00819212 -0.00749715 0.00330205
0.4 0.5 0 0.10046 0.0986537 0.0189656
0.4 0.6 0 0.434806 0.427016 -0.0819366
0.4 0.7 0 0.754113 0.74811 -0.0949642
0.4 0.8 0 1.02579 1.02578 0.00435523
0.4 0.9 0 1.2237 1.20364 0.220666
0.4 1 0 1.29279 1.19602 0.490756
0.4 1.1 0 1.18844 0.994164 0.651167
0.4 1.2 0 0.956823 0.76457 0.575276
0.4 1.3 0 0.80863 0.726837 0.354388
0.4 1.4 0 0.930706 0.89918 0.240183
0.4 1.5 0 1.11112 1.05368 0.352623
0.4 1.6 0 1.12512 0.997225 0.521
0.4 1.7 0 0.9756 0.831279 0.510657
0.4 1.8 0 0.881332 0.806325 0.355791
0.4 1.9 0 0.994447 0.946485 0.305107
0.5 -2 0 1.06266 -0.453824 0.960875
0.5 -1.9 0 0.915972 -0.39238 0.827673
0.5 -1.8 0 0.900134 -0.517633 0.736408
0.5 -1.7 0 1.06057 -0.642112 0.844103
0.5 -1.6 0 1.15069 -0.565542 1.00212
0.5 -1.5 0 1.04548 -0.379858 0.974027
